season,event,session,team,driver,fastest_laptime
2018,10_07Suz,P3,Sauber,ERI,92.442
2018,10_07Suz,P3,Sauber,LEC,91.76
2018,10_07Suz,Qu,Mercedes AMG,HAM,88.702
2018,10_07Suz,Qu,Mercedes AMG,BOT,89.297
2018,10_07Suz,Qu,Ferrari,VET,89.049
2018,10_07Suz,Qu,Ferrari,RAI,89.631
2018,10_07Suz,Qu,Red Bull,RIC,89.806
2018,10_07Suz,Qu,Red Bull,VER,89.48
2018,10_07Suz,Qu,Force India,PER,90.247
2018,10_07Suz,Qu,Force India,OCO,89.899
2018,10_07Suz,Qu,Williams,STR,90.317
2018,10_07Suz,Qu,Williams,SIR,90.372
2018,10_07Suz,Qu,Renault,HUL,90.361
2018,10_07Suz,Qu,Renault,SAI,90.236
2018,10_07Suz,Qu,Toro Rosso,GAS,90.137
2018,10_07Suz,Qu,Toro Rosso,HAR,90.248
2018,10_07Suz,Qu,Haas,GRO,89.724
2018,10_07Suz,Qu,Haas,MAG,90.219
2018,10_07Suz,Qu,McLaren,VAN,91.041
2018,10_07Suz,Qu,McLaren,ALO,90.573
2018,10_07Suz,Qu,Sauber,ERI,91.213
2018,10_07Suz,Qu,Sauber,LEC,89.706
2018,10_07Suz,Race,Mercedes AMG,HAM,92.785
2018,10_07Suz,Race,Mercedes AMG,BOT,93.11
2018,10_07Suz,Race,Ferrari,VET,92.318
2018,10_07Suz,Race,Ferrari,RAI,94.223
2018,10_07Suz,Race,Red Bull,RIC,93.187
2018,10_07Suz,Race,Red Bull,VER,93.367
2018,10_07Suz,Race,Force India,PER,94.073
2018,10_07Suz,Race,Force India,OCO,94.67
2018,10_07Suz,Race,Williams,STR,93.354
2018,10_07Suz,Race,Williams,SIR,93.985
2018,10_07Suz,Race,Renault,HUL,94.934
2018,10_07Suz,Race,Renault,SAI,94.197
2018,10_07Suz,Race,Toro Rosso,GAS,94.133
2018,10_07Suz,Race,Toro Rosso,HAR,94.857
2018,10_07Suz,Race,Haas,GRO,94.786
2018,10_07Suz,Race,Haas,MAG,99.908
2018,10_07Suz,Race,McLaren,VAN,95.023
2018,10_07Suz,Race,McLaren,ALO,93.943
2018,10_07Suz,Race,Sauber,ERI,96.294
2018,10_07Suz,Race,Sauber,LEC,94.515
2018,10_07Suz,Q2,Mercedes AMG,HAM,88.017
2018,10_07Suz,Q2,Mercedes AMG,BOT,87.987
2018,10_07Suz,Q2,Ferrari,VET,88.279
2018,10_07Suz,Q2,Ferrari,RAI,88.595
2018,10_07Suz,Q2,Red Bull,RIC,NULL
2018,10_07Suz,Q2,Red Bull,VER,88.849
2018,10_07Suz,Q2,Force India,PER,89.567
2018,10_07Suz,Q2,Force India,OCO,89.538
2018,10_07Suz,Q2,Williams,STR,90.714
2018,10_07Suz,Q2,Renault,SAI,90.49
2018,10_07Suz,Q2,Toro Rosso,GAS,89.81
2018,10_07Suz,Q2,Toro Rosso,HAR,89.848
2018,10_07Suz,Q2,Haas,GRO,89.678
2018,10_07Suz,Q2,Haas,MAG,90.226
2018,10_07Suz,Q2,Sauber,LEC,89.864
2018,10_07Suz,Q3,Mercedes AMG,HAM,87.76
2018,10_07Suz,Q3,Mercedes AMG,BOT,88.059
2018,10_07Suz,Q3,Ferrari,VET,92.192
2018,10_07Suz,Q3,Ferrari,RAI,89.521
2018,10_07Suz,Q3,Red Bull,VER,89.057
2018,10_07Suz,Q3,Force India,PER,97.229
2018,10_07Suz,Q3,Force India,OCO,90.126
2018,10_07Suz,Q3,Toro Rosso,GAS,90.093
2018,10_07Suz,Q3,Toro Rosso,HAR,90.023
2018,10_07Suz,Q3,Haas,GRO,89.761
2018,10_21Aus,P1,Mercedes AMG,HAM,107.502
2018,10_21Aus,P1,Mercedes AMG,BOT,108.806
2018,10_21Aus,P1,Ferrari,VET,109.489
2018,10_21Aus,P1,Ferrari,RAI,109.928
2018,10_21Aus,P1,Red Bull,RIC,109.326
2018,10_21Aus,P1,Red Bull,VER,108.847
2018,10_21Aus,P1,Force India,PER,111.459
2018,10_21Aus,P1,Force India,OCO,111.655
2018,10_21Aus,P1,Williams,STR,111.896
2018,10_21Aus,P1,Williams,SIR,111.589
2018,10_21Aus,P1,Renault,HUL,111.717
2018,10_21Aus,P1,Renault,SAI,110.665
2018,10_21Aus,P1,Toro Rosso,GAS,111.234
2018,10_21Aus,P1,Toro Rosso,GEL,112.625
2018,10_21Aus,P1,Haas,GRO,110.821
2018,10_21Aus,P1,Haas,MAG,111.614
2018,10_21Aus,P1,McLaren,NOR,111.232
2018,10_21Aus,P1,McLaren,ALO,111.036
2018,10_21Aus,P1,Sauber,ERI,111.016
2018,10_21Aus,P1,Sauber,LEC,110.961
2018,10_21Aus,P2,Mercedes AMG,HAM,108.716
2018,10_21Aus,P2,Mercedes AMG,BOT,NULL
2018,10_21Aus,P2,Ferrari,VET,113.912
2018,10_21Aus,P2,Ferrari,RAI,113.443
2018,10_21Aus,P2,Red Bull,RIC,NULL
2018,10_21Aus,P2,Red Bull,VER,109.798
2018,10_21Aus,P2,Force India,PER,114.963
2018,10_21Aus,P2,Force India,OCO,115.348
2018,10_21Aus,P2,Williams,STR,114.637
2018,10_21Aus,P2,Williams,SIR,115.446
2018,10_21Aus,P2,Renault,HUL,112.208
2018,10_21Aus,P2,Renault,SAI,NULL
2018,10_21Aus,P2,Toro Rosso,GAS,109.728
2018,10_21Aus,P2,Toro Rosso,HAR,112.505
2018,10_21Aus,P2,Haas,GRO,NULL
2018,10_21Aus,P2,Haas,MAG,NULL
2018,10_21Aus,P2,McLaren,VAN,113.354
2018,10_21Aus,P2,McLaren,ALO,111.728
2018,10_21Aus,P2,Sauber,ERI,113.07
2018,10_21Aus,P2,Sauber,LEC,114.101
2018,10_21Aus,P3,Mercedes AMG,HAM,93.87
2018,10_21Aus,P3,Mercedes AMG,BOT,94.556
2018,10_21Aus,P3,Ferrari,VET,93.797
2018,10_21Aus,P3,Ferrari,RAI,93.843
2018,10_21Aus,P3,Red Bull,RIC,94.91
2018,10_21Aus,P3,Red Bull,VER,94.703
2018,10_21Aus,P3,Force India,PER,95.411
2018,10_21Aus,P3,Force India,OCO,95.562
2018,10_21Aus,P3,Williams,STR,96.188
2018,10_21Aus,P3,Williams,SIR,96.193
2018,10_21Aus,P3,Renault,HUL,95.882
2018,10_21Aus,P3,Renault,SAI,95.45
2018,10_21Aus,P3,Toro Rosso,GAS,95.713
2018,10_21Aus,P3,Toro Rosso,HAR,96.33
2018,10_21Aus,P3,Haas,GRO,95.468
2018,10_21Aus,P3,Haas,MAG,95.77
2018,10_21Aus,P3,McLaren,VAN,96.302
2018,10_21Aus,P3,McLaren,ALO,96.332
2018,10_21Aus,P3,Sauber,ERI,96
2018,10_21Aus,P3,Sauber,LEC,95.365
2018,10_21Aus,Qu,Mercedes AMG,HAM,94.13
2018,10_21Aus,Qu,Mercedes AMG,BOT,94.518
2018,10_21Aus,Qu,Ferrari,VET,94.569
2018,10_21Aus,Qu,Ferrari,RAI,94.703
2018,10_21Aus,Qu,Red Bull,RIC,94.755
2018,10_21Aus,Qu,Red Bull,VER,94.766
2018,10_21Aus,Qu,Force India,PER,95.193
2018,10_21Aus,Qu,Force India,OCO,94.876
2018,10_21Aus,Qu,Williams,STR,95.48
2018,10_21Aus,Qu,Williams,SIR,95.362
2018,10_21Aus,Qu,Renault,HUL,94.932
2018,10_21Aus,Qu,Renault,SAI,94.891
2018,10_21Aus,Qu,Toro Rosso,GAS,94.85
2018,10_21Aus,Qu,Toro Rosso,HAR,95.206
2018,10_21Aus,Qu,Haas,GRO,94.892
2018,10_21Aus,Qu,Haas,MAG,94.972
2018,10_21Aus,Qu,McLaren,VAN,95.735
2018,10_21Aus,Qu,McLaren,ALO,95.294
2018,10_21Aus,Qu,Sauber,ERI,95.536
2018,10_21Aus,Qu,Sauber,LEC,95.069
2018,10_21Aus,Race,Mercedes AMG,HAM,97.392
2018,10_21Aus,Race,Mercedes AMG,BOT,98.47
2018,10_21Aus,Race,Ferrari,VET,98.28
2018,10_21Aus,Race,Ferrari,RAI,98.482
2018,10_21Aus,Race,Red Bull,RIC,100.933
2018,10_21Aus,Race,Red Bull,VER,98.246
2018,10_21Aus,Race,Force India,PER,99.569
2018,10_21Aus,Race,Force India,OCO,99.992
2018,10_21Aus,Race,Williams,STR,100.433
2018,10_21Aus,Race,Williams,SIR,100.522
2018,10_21Aus,Race,Renault,HUL,99.548
2018,10_21Aus,Race,Renault,SAI,99.858
2018,10_21Aus,Race,Toro Rosso,GAS,99.646
2018,10_21Aus,Race,Toro Rosso,HAR,99.915
2018,10_21Aus,Race,Haas,GRO,NULL
2018,10_21Aus,Race,Haas,MAG,98.963
2018,10_21Aus,Race,McLaren,VAN,99.24
2018,10_21Aus,Race,McLaren,ALO,NULL
2018,10_21Aus,Race,Sauber,ERI,100.098
2018,10_21Aus,Race,Sauber,LEC,101.982
2018,10_21Aus,Q2,Mercedes AMG,HAM,93.48
2018,10_21Aus,Q2,Mercedes AMG,BOT,93.702
2018,10_21Aus,Q2,Ferrari,VET,93.079
2018,10_21Aus,Q2,Ferrari,RAI,92.884
2018,10_21Aus,Q2,Red Bull,RIC,94.185
2018,10_21Aus,Q2,Force India,PER,94.525
2018,10_21Aus,Q2,Force India,OCO,94.522
2018,10_21Aus,Q2,Renault,HUL,94.564
2018,10_21Aus,Q2,Renault,SAI,94.566
2018,10_21Aus,Q2,Toro Rosso,GAS,NULL
2018,10_21Aus,Q2,Toro Rosso,HAR,NULL
2018,10_21Aus,Q2,Haas,GRO,94.419
2018,10_21Aus,Q2,Haas,MAG,94.732
2018,10_21Aus,Q2,Sauber,LEC,94.255
2018,10_21Aus,Q2,Red Bull,VER,NULL
2018,10_21Aus,Q3,Mercedes AMG,HAM,92.237
2018,10_21Aus,Q3,Mercedes AMG,BOT,92.616
2018,10_21Aus,Q3,Ferrari,VET,92.298
2018,10_21Aus,Q3,Ferrari,RAI,92.307
2018,10_21Aus,Q3,Red Bull,RIC,93.494
2018,10_21Aus,Q3,Force India,PER,94.594
2018,10_21Aus,Q3,Force India,OCO,94.145
2018,10_21Aus,Q3,Renault,HUL,94.215
2018,10_21Aus,Q3,Haas,GRO,94.25
2018,10_21Aus,Q3,Sauber,LEC,94.42
2018,10_28Mex,P1,Mercedes AMG,HAM,78.075
2018,10_28Mex,P1,Mercedes AMG,BOT,78.322
2018,10_28Mex,P1,Ferrari,VET,78.746
2018,10_28Mex,P1,Ferrari,RAI,78.936
2018,10_28Mex,P1,Red Bull,RIC,77.139
2018,10_28Mex,P1,Red Bull,VER,76.656
2018,10_28Mex,P1,Force India,PER,79.124
2018,10_28Mex,P1,Force India,LAT,79.078
2018,10_28Mex,P1,Williams,STR,80.142
2018,10_28Mex,P1,Williams,SIR,79.899
2018,10_28Mex,P1,Renault,HUL,78.028
2018,10_28Mex,P1,Renault,SAI,77.926
2018,10_28Mex,P1,Toro Rosso,GAS,NULL
2018,10_28Mex,P1,Toro Rosso,HAR,79.024
2018,10_28Mex,P1,Haas,GRO,79.276
2018,10_28Mex,P1,Haas,MAG,79.853
2018,10_28Mex,P1,McLaren,VAN,79.716
2018,10_28Mex,P1,McLaren,NOR,79.646
2018,10_28Mex,P1,Sauber,ERI,79.312
2018,10_28Mex,P1,Sauber,GIO,79.134
2018,10_28Mex,P2,Mercedes AMG,HAM,78.1
2018,10_28Mex,P2,Mercedes AMG,BOT,78.14
2018,10_28Mex,P2,Ferrari,VET,77.954
2018,10_28Mex,P2,Ferrari,RAI,78.133
2018,10_28Mex,P2,Red Bull,RIC,76.873
2018,10_28Mex,P2,Red Bull,VER,76.72
2018,10_28Mex,P2,Force India,PER,78.167
2018,10_28Mex,P2,Force India,OCO,78.485
2018,10_28Mex,P2,Williams,STR,79.219
2018,10_28Mex,P2,Williams,SIR,79.335
2018,10_28Mex,P2,Renault,HUL,78.046
2018,10_28Mex,P2,Renault,SAI,77.953
2018,10_28Mex,P2,Toro Rosso,GAS,79.047
2018,10_28Mex,P2,Toro Rosso,HAR,78.061
2018,10_28Mex,P2,Haas,GRO,78.733
2018,10_28Mex,P2,Haas,MAG,79.67
2018,10_28Mex,P2,McLaren,VAN,79.096
2018,10_28Mex,P2,McLaren,ALO,79.543
2018,10_28Mex,P2,Sauber,ERI,79.322
2018,10_28Mex,P2,Sauber,LEC,79.024
2018,10_28Mex,P3,Mercedes AMG,HAM,76.538
2018,10_28Mex,P3,Mercedes AMG,BOT,78.839
2018,10_28Mex,P3,Ferrari,VET,76.566
2018,10_28Mex,P3,Ferrari,RAI,77.045
2018,10_28Mex,P3,Red Bull,RIC,77.028
2018,10_28Mex,P3,Red Bull,VER,76.284
2018,10_28Mex,P3,Force India,PER,77.819
2018,10_28Mex,P3,Force India,OCO,77.731
2018,10_28Mex,P3,Williams,STR,78.698
2018,10_28Mex,P3,Williams,SIR,78.669
2018,10_28Mex,P3,Renault,HUL,77.623
2018,10_28Mex,P3,Renault,SAI,77.336
2018,10_28Mex,P3,Toro Rosso,GAS,77.525
2018,10_28Mex,P3,Toro Rosso,HAR,78.637
2018,10_28Mex,P3,Haas,GRO,78.145
2018,10_28Mex,P3,Haas,MAG,NULL
2018,10_28Mex,P3,McLaren,VAN,78.445
2018,10_28Mex,P3,McLaren,ALO,78.548
2018,10_28Mex,P3,Sauber,ERI,77.565
2018,10_28Mex,P3,Sauber,LEC,77.059
2018,10_28Mex,Qu,Mercedes AMG,HAM,75.673
2018,10_28Mex,Qu,Mercedes AMG,BOT,75.58
2018,10_28Mex,Qu,Ferrari,VET,76.089
2018,10_28Mex,Qu,Ferrari,RAI,76.446
2018,10_28Mex,Qu,Red Bull,RIC,75.866
2018,10_28Mex,Qu,Red Bull,VER,75.756
2018,10_28Mex,Qu,Force India,PER,76.242
2018,10_28Mex,Qu,Force India,OCO,76.252
2018,10_28Mex,Qu,Williams,STR,77.689
2018,10_28Mex,Qu,Williams,SIR,77.886
2018,10_28Mex,Qu,Renault,HUL,76.498
2018,10_28Mex,Qu,Renault,SAI,76.813
2018,10_28Mex,Qu,Toro Rosso,GAS,76.828
2018,10_28Mex,Qu,Toro Rosso,HAR,76.682
2018,10_28Mex,Qu,Haas,GRO,76.911
2018,10_28Mex,Qu,Haas,MAG,77.599
2018,10_28Mex,Qu,McLaren,VAN,76.966
2018,10_28Mex,Qu,McLaren,ALO,76.857
2018,10_28Mex,Qu,Sauber,ERI,76.701
2018,10_28Mex,Qu,Sauber,LEC,76.862
2018,10_28Mex,Race,Mercedes AMG,HAM,80.728
2018,10_28Mex,Race,Mercedes AMG,BOT,78.741
2018,10_28Mex,Race,Ferrari,VET,79.522
2018,10_28Mex,Race,Ferrari,RAI,80.334
2018,10_28Mex,Race,Red Bull,RIC,79.462
2018,10_28Mex,Race,Red Bull,VER,79.186
2018,10_28Mex,Race,Force India,PER,83.545
2018,10_28Mex,Race,Force India,OCO,82.629
2018,10_28Mex,Race,Williams,STR,82.983
2018,10_28Mex,Race,Williams,SIR,82.64
2018,10_28Mex,Race,Renault,HUL,80.637
2018,10_28Mex,Race,Renault,SAI,82.386
2018,10_28Mex,Race,Toro Rosso,GAS,82.755
2018,10_28Mex,Race,Toro Rosso,HAR,82.438
2018,10_28Mex,Race,Haas,GRO,81.37
2018,10_28Mex,Race,Haas,MAG,81.874
2018,10_28Mex,Race,McLaren,VAN,81.921
2018,10_28Mex,Race,McLaren,ALO,84.197
2018,10_28Mex,Race,Sauber,ERI,82.44
2018,10_28Mex,Race,Sauber,LEC,80.537
2018,10_28Mex,Q2,Mercedes AMG,HAM,75.644
2018,10_28Mex,Q2,Mercedes AMG,BOT,75.923
2018,10_28Mex,Q2,Ferrari,VET,75.715
2018,10_28Mex,Q2,Ferrari,RAI,75.996
2018,10_28Mex,Q2,Red Bull,RIC,75.845
2018,10_28Mex,Q2,Red Bull,VER,75.64
2018,10_28Mex,Q2,Force India,PER,77.167
2018,10_28Mex,Q2,Force India,OCO,76.844
2018,10_28Mex,Q2,Renault,HUL,76.126
2018,10_28Mex,Q2,Renault,SAI,76.188
2018,10_28Mex,Q2,Toro Rosso,GAS,NULL
2018,10_28Mex,Q2,Toro Rosso,HAR,77.184
2018,10_28Mex,Q2,McLaren,ALO,76.871
2018,10_28Mex,Q2,Sauber,ERI,76.633
2018,10_28Mex,Q2,Sauber,LEC,76.32
2018,10_28Mex,Q3,Mercedes AMG,HAM,74.894
2018,10_28Mex,Q3,Mercedes AMG,BOT,75.16
2018,10_28Mex,Q3,Ferrari,VET,74.97
2018,10_28Mex,Q3,Ferrari,RAI,75.33
2018,10_28Mex,Q3,Red Bull,RIC,74.759
2018,10_28Mex,Q3,Red Bull,VER,74.785
2018,10_28Mex,Q3,Renault,HUL,75.827
2018,10_28Mex,Q3,Renault,SAI,76.084
2018,10_28Mex,Q3,Sauber,ERI,76.513
2018,10_28Mex,Q3,Sauber,LEC,76.189
2018,11_11Int,P1,Mercedes AMG,HAM,69.107
2018,11_11Int,P1,Mercedes AMG,BOT,69.679
2018,11_11Int,P1,Ferrari,VET,69.06
2018,11_11Int,P1,Ferrari,RAI,69.573
2018,11_11Int,P1,Red Bull,RIC,69.395
2018,11_11Int,P1,Red Bull,VER,69.011
2018,11_11Int,P1,Force India,LAT,71.493
2018,11_11Int,P1,Force India,OCO,70.361
2018,11_11Int,P1,Williams,STR,70.799
2018,11_11Int,P1,Williams,SIR,71.037
2018,11_11Int,P1,Renault,HUL,70.679
2018,11_11Int,P1,Renault,SAI,70.662
2018,11_11Int,P1,Toro Rosso,GAS,70.934
2018,11_11Int,P1,Toro Rosso,HAR,71.176
2018,11_11Int,P1,Haas,GRO,69.922
2018,11_11Int,P1,Haas,MAG,70.236
2018,11_11Int,P1,McLaren,VAN,71.452
2018,11_11Int,P1,McLaren,NOR,71.013
2018,11_11Int,P1,Sauber,GIO,70.685
2018,11_11Int,P1,Sauber,LEC,70.346
2018,11_11Int,P2,Mercedes AMG,HAM,68.849
2018,11_11Int,P2,Mercedes AMG,BOT,68.846
2018,11_11Int,P2,Ferrari,VET,68.919
2018,11_11Int,P2,Ferrari,RAI,69.412
2018,11_11Int,P2,Red Bull,RIC,69.164
2018,11_11Int,P2,Red Bull,VER,69.339
2018,11_11Int,P2,Force India,PER,70.32
2018,11_11Int,P2,Force India,OCO,70.159
2018,11_11Int,P2,Williams,STR,70.662
2018,11_11Int,P2,Williams,SIR,70.569
2018,11_11Int,P2,Renault,HUL,71.674
2018,11_11Int,P2,Renault,SAI,70.458
2018,11_11Int,P2,Toro Rosso,GAS,70.33
2018,11_11Int,P2,Toro Rosso,HAR,70.734
2018,11_11Int,P2,Haas,GRO,69.769
2018,11_11Int,P2,Haas,MAG,70.007
2018,11_11Int,P2,McLaren,VAN,70.596
2018,11_11Int,P2,McLaren,ALO,70.332
2018,11_11Int,P2,Sauber,ERI,70.532
2018,11_11Int,P2,Sauber,LEC,69.943
2018,11_11Int,P3,Mercedes AMG,HAM,68.165
2018,11_11Int,P3,Mercedes AMG,BOT,68.465
2018,11_11Int,P3,Ferrari,VET,67.948
2018,11_11Int,P3,Ferrari,RAI,68.49
2018,11_11Int,P3,Red Bull,RIC,68.788
2018,11_11Int,P3,Red Bull,VER,68.733
2018,11_11Int,P3,Force India,PER,70.116
2018,11_11Int,P3,Force India,OCO,69.588
2018,11_11Int,P3,Williams,STR,70.001
2018,11_11Int,P3,Williams,SIR,69.885
2018,11_11Int,P3,Renault,HUL,69.461
2018,11_11Int,P3,Renault,SAI,69.864
2018,11_11Int,P3,Toro Rosso,GAS,69.402
2018,11_11Int,P3,Toro Rosso,HAR,69.985
2018,11_11Int,P3,Haas,GRO,69.257
2018,11_11Int,P3,Haas,MAG,69.146
2018,11_11Int,P3,McLaren,VAN,70.289
2018,11_11Int,P3,McLaren,ALO,70.02
2018,11_11Int,P3,Sauber,ERI,69.808
2018,11_11Int,P3,Sauber,LEC,69.448
2018,11_11Int,Qu,Mercedes AMG,HAM,68.464
2018,11_11Int,Qu,Mercedes AMG,BOT,68.492
2018,11_11Int,Qu,Ferrari,VET,68.452
2018,11_11Int,Qu,Ferrari,RAI,68.452
2018,11_11Int,Qu,Red Bull,RIC,68.544
2018,11_11Int,Qu,Red Bull,VER,68.205
2018,11_11Int,Qu,Force India,PER,69.217
2018,11_11Int,Qu,Force India,OCO,69.264
2018,11_11Int,Qu,Williams,STR,69.441
2018,11_11Int,Qu,Williams,SIR,69.259
2018,11_11Int,Qu,Renault,HUL,69.009
2018,11_11Int,Qu,Renault,SAI,69.269
2018,11_11Int,Qu,Toro Rosso,GAS,69.046
2018,11_11Int,Qu,Toro Rosso,HAR,69.28
2018,11_11Int,Qu,Haas,GRO,68.735
2018,11_11Int,Qu,Haas,MAG,68.474
2018,11_11Int,Qu,McLaren,VAN,69.601
2018,11_11Int,Qu,McLaren,ALO,69.402
2018,11_11Int,Qu,Sauber,ERI,68.754
2018,11_11Int,Qu,Sauber,LEC,68.667
2018,11_11Int,Race,Mercedes AMG,HAM,71.795
2018,11_11Int,Race,Mercedes AMG,BOT,70.54
2018,11_11Int,Race,Ferrari,VET,70.831
2018,11_11Int,Race,Ferrari,RAI,71.769
2018,11_11Int,Race,Red Bull,RIC,71.343
2018,11_11Int,Race,Red Bull,VER,71.578
2018,11_11Int,Race,Force India,PER,72.472
2018,11_11Int,Race,Force India,OCO,72.352
2018,11_11Int,Race,Williams,STR,71.751
2018,11_11Int,Race,Williams,SIR,74.262
2018,11_11Int,Race,Renault,HUL,74.029
2018,11_11Int,Race,Renault,SAI,72.169
2018,11_11Int,Race,Toro Rosso,GAS,73.822
2018,11_11Int,Race,Toro Rosso,HAR,72.949
2018,11_11Int,Race,Haas,GRO,72.362
2018,11_11Int,Race,Haas,MAG,72.206
2018,11_11Int,Race,McLaren,VAN,72.968
2018,11_11Int,Race,McLaren,ALO,72.643
2018,11_11Int,Race,Sauber,ERI,75.281
2018,11_11Int,Race,Sauber,LEC,72.082
2018,11_11Int,Q2,Mercedes AMG,HAM,67.795
2018,11_11Int,Q2,Mercedes AMG,BOT,67.727
2018,11_11Int,Q2,Ferrari,VET,67.776
2018,11_11Int,Q2,Ferrari,RAI,68.028
2018,11_11Int,Q2,Red Bull,RIC,68.055
2018,11_11Int,Q2,Red Bull,VER,68.017
2018,11_11Int,Q2,Force India,PER,68.741
2018,11_11Int,Q2,Force India,OCO,68.77
2018,11_11Int,Q2,Williams,SIR,70.381
2018,11_11Int,Q2,Renault,HUL,68.834
2018,11_11Int,Q2,Toro Rosso,GAS,68.616
2018,11_11Int,Q2,Haas,GRO,68.239
2018,11_11Int,Q2,Haas,MAG,68.659
2018,11_11Int,Q2,Sauber,ERI,68.579
2018,11_11Int,Q2,Sauber,LEC,68.335
2018,11_11Int,Q3,Mercedes AMG,HAM,67.281
2018,11_11Int,Q3,Mercedes AMG,BOT,67.441
2018,11_11Int,Q3,Ferrari,VET,67.374
2018,11_11Int,Q3,Ferrari,RAI,67.456
2018,11_11Int,Q3,Red Bull,RIC,67.78
2018,11_11Int,Q3,Red Bull,VER,67.778
2018,11_11Int,Q3,Toro Rosso,GAS,69.029
2018,11_11Int,Q3,Haas,GRO,68.517
2018,11_11Int,Q3,Sauber,ERI,68.296
2018,11_11Int,Q3,Sauber,LEC,68.492
2018,11_25Abu,P1,Mercedes AMG,HAM,99.543
2018,11_25Abu,P1,Mercedes AMG,BOT,99.452
2018,11_25Abu,P1,Ferrari,VET,100.453
2018,11_25Abu,P1,Ferrari,RAI,100.417
2018,11_25Abu,P1,Red Bull,RIC,98.945
2018,11_25Abu,P1,Red Bull,VER,98.491
2018,11_25Abu,P1,Force India,PER,101.075
2018,11_25Abu,P1,Force India,OCO,100.102
2018,11_25Abu,P1,Williams,STR,101.493
2018,11_25Abu,P1,Williams,KUB,102.992
2018,11_25Abu,P1,Renault,HUL,101.023
2018,11_25Abu,P1,Renault,SAI,100.588
2018,11_25Abu,P1,Toro Rosso,GAS,100.671
2018,11_25Abu,P1,Toro Rosso,HAR,101.137
2018,11_25Abu,P1,Haas,GRO,100.663
2018,11_25Abu,P1,Haas,MAG,100.235
2018,11_25Abu,P1,McLaren,VAN,102.114
2018,11_25Abu,P1,McLaren,ALO,102.313
2018,11_25Abu,P1,Sauber,ERI,101.928
2018,11_25Abu,P1,Sauber,GIO,101.662
2018,11_25Abu,P2,Mercedes AMG,HAM,97.443
2018,11_25Abu,P2,Mercedes AMG,BOT,97.236
2018,11_25Abu,P2,Ferrari,VET,97.569
2018,11_25Abu,P2,Ferrari,RAI,97.461
2018,11_25Abu,P2,Red Bull,RIC,97.428
2018,11_25Abu,P2,Red Bull,VER,97.28
2018,11_25Abu,P2,Force India,PER,98.806
2018,11_25Abu,P2,Force India,OCO,98.402
2018,11_25Abu,P2,Williams,STR,100.046
2018,11_25Abu,P2,Williams,SIR,100.935
2018,11_25Abu,P2,Renault,HUL,98.23
2018,11_25Abu,P2,Renault,SAI,98.511
2018,11_25Abu,P2,Toro Rosso,GAS,98.506
2018,11_25Abu,P2,Toro Rosso,HAR,98.957
2018,11_25Abu,P2,Haas,GRO,98.06
2018,11_25Abu,P2,Haas,MAG,98.318
2018,11_25Abu,P2,McLaren,VAN,99.938
2018,11_25Abu,P2,McLaren,ALO,98.725
2018,11_25Abu,P2,Sauber,ERI,99.502
2018,11_25Abu,P2,Sauber,LEC,98.831
2018,11_25Abu,P3,Mercedes AMG,HAM,97.176
2018,11_25Abu,P3,Mercedes AMG,BOT,97.933
2018,11_25Abu,P3,Ferrari,VET,97.587
2018,11_25Abu,P3,Ferrari,RAI,97.464
2018,11_25Abu,P3,Red Bull,RIC,98.09
2018,11_25Abu,P3,Red Bull,VER,97.747
2018,11_25Abu,P3,Force India,PER,99.053
2018,11_25Abu,P3,Force India,OCO,99.011
2018,11_25Abu,P3,Williams,STR,100.117
2018,11_25Abu,P3,Williams,SIR,101.182
2018,11_25Abu,P3,Renault,HUL,98.85
2018,11_25Abu,P3,Renault,SAI,98.97
2018,11_25Abu,P3,Toro Rosso,GAS,99.74
2018,11_25Abu,P3,Toro Rosso,HAR,99.074
2018,11_25Abu,P3,Haas,GRO,98.304
2018,11_25Abu,P3,Haas,MAG,99.612
2018,11_25Abu,P3,McLaren,VAN,100.233
2018,11_25Abu,P3,McLaren,ALO,99.974
2018,11_25Abu,P3,Sauber,ERI,99.997
2018,11_25Abu,P3,Sauber,LEC,99.282
2018,11_25Abu,Qu,Mercedes AMG,HAM,96.828
2018,11_25Abu,Qu,Mercedes AMG,BOT,96.789
2018,11_25Abu,Qu,Ferrari,VET,96.775
2018,11_25Abu,Qu,Ferrari,RAI,97.01
2018,11_25Abu,Qu,Red Bull,RIC,97.117
2018,11_25Abu,Qu,Red Bull,VER,97.195
2018,11_25Abu,Qu,Force India,PER,97.255
2018,11_25Abu,Qu,Force India,OCO,96.936
2018,11_25Abu,Qu,Williams,STR,98.682
2018,11_25Abu,Qu,Williams,SIR,98.635
2018,11_25Abu,Qu,Renault,HUL,97.569
2018,11_25Abu,Qu,Renault,SAI,97.757
2018,11_25Abu,Qu,Toro Rosso,GAS,98.166
2018,11_25Abu,Qu,Toro Rosso,HAR,97.994
2018,11_25Abu,Qu,Haas,GRO,97.575
2018,11_25Abu,Qu,Haas,MAG,97.934
2018,11_25Abu,Qu,McLaren,VAN,98.577
2018,11_25Abu,Qu,McLaren,ALO,97.89
2018,11_25Abu,Qu,Sauber,ERI,97.619
2018,11_25Abu,Qu,Sauber,LEC,97.124
2018,11_25Abu,Race,Mercedes AMG,HAM,101.357
2018,11_25Abu,Race,Mercedes AMG,BOT,100.953
2018,11_25Abu,Race,Ferrari,VET,100.867
2018,11_25Abu,Race,Ferrari,RAI,105.198
